iid,grupo,or,ctor,sexo,edad,inve,uso_app,tarjeta_debito,tipo_tarjeta,formacion
1411,trat1,1,0,1,55.55324133,34338.33715,0,0,2,2
1412,trat1,0,0,0,46.93623367,37846.12857,1,0,3,2
1413,trat2,1,1,0,23.72226108,63295.59593,1,1,3,3
1414,ctrl,0,0,0,51.40287673,34743.69965,1,1,3,3
1415,ctrl,0,0,1,31.89622867,50274.61241,0,1,3,2
1416,trat1,0,0,0,37.10278002,50295.63498,0,1,2,2
1417,trat2,1,1,0,22.09598379,65080.95503,1,1,3,3
1418,ctrl,0,0,0,39.48251587,44300.16388,1,0,2,4
1419,trat1,1,0,1,44.46810347,35645.58389,1,0,3,3
1420,ctrl,0,0,0,54.08401575,54199.66737,0,1,5,4
1421,trat1,1,1,0,67.56308908,56792.73505,1,0,1,3
1422,trat2,1,1,0,46.92542532,64719.23257,0,0,3,5
1423,trat2,1,0,1,44.34983086,40280.98364,1,0,3,3
1424,trat1,1,1,1,41.73050891,58155.87383,0,0,2,2
1425,trat2,1,1,0,35.23324835,67057.03871,0,1,3,3
1426,ctrl,1,0,1,39.82932411,51928.94579,1,0,1,3
1427,trat2,1,1,0,27.72012836,61078.14169,1,1,3,3
1428,trat1,0,0,0,62.65889365,52020.02136,1,0,2,3
1429,trat1,1,1,1,68.63585691,58661.16687,1,1,5,4
1430,trat2,1,1,0,33.73204962,61182.34092,1,1,4,3
1431,trat1,1,0,1,49.0747966,46665.37311,0,1,2,3
1432,ctrl,0,0,1,49.75989246,31611.31707,0,0,2,5
1433,trat1,0,0,0,33.32335176,49794.73156,0,0,3,2
1434,trat1,1,1,1,50.76935777,67952.27704,1,1,2,2
1435,trat2,1,1,0,38.75641239,60232.63878,0,0,3,4
1436,trat2,1,1,1,36.2450229,71823.30594,1,1,3,3
1437,trat2,0,0,0,33.34041061,45162.31424,0,0,4,3
1438,trat1,1,0,1,48.67401627,46872.34311,1,0,3,2
1439,trat2,1,1,0,34.69304484,54487.70911,1,1,3,3
1440,trat2,1,1,0,41.40166407,63780.6884,1,1,4,3
1441,ctrl,1,1,1,55.18040207,30251.80996,1,0,2,2
1442,trat2,0,0,1,50.94812742,42400.44664,1,1,4,2
1443,ctrl,0,0,0,50.42655659,52441.75353,0,1,2,2
1444,trat2,1,0,0,39.92905179,30152.99294,1,1,3,3
1445,trat1,1,0,1,50.14638443,44098.42013,0,1,1,2
1446,trat1,1,1,1,53.70542829,63790.34614,1,1,3,3
1447,ctrl,1,0,1,43.49403984,37354.70408,0,0,2,3
1448,trat2,1,1,0,27.87072558,59844.09534,0,1,3,3
1449,trat2,0,0,0,38.80969157,57588.64967,0,1,2,3
1450,ctrl,1,0,0,46.55419925,47493.10977,0,1,2,2
1451,trat2,1,0,0,47.81141182,33291.6636,0,0,2,3
1452,trat1,1,1,0,64.80210329,57582.88064,1,0,1,2
1453,trat1,1,0,0,53.28353332,55307.11744,1,1,3,2
1454,ctrl,0,0,0,55.140429,42391.21415,1,1,2,3
1455,trat2,1,0,0,46.74667644,52962.45445,1,0,2,3
1456,trat1,0,0,0,50.28397128,35655.4155,1,1,5,2
1457,ctrl,1,0,0,49.11589548,57830.93393,1,1,5,3
1458,trat1,1,0,1,36.85158823,47644.03965,1,1,2,2
1459,trat1,0,0,0,65.39063881,44663.06492,0,0,3,4
1460,ctrl,0,0,0,34.06739506,37098.60343,1,1,5,4
1461,trat1,1,1,0,47.81215467,66726.46613,0,0,3,2
1462,trat1,0,0,1,65.60580992,35577.13185,1,1,1,2
1463,trat1,1,1,0,53.85714517,52039.04818,1,1,3,2
1464,ctrl,0,0,0,38.35015876,48152.83424,1,0,4,3
1465,ctrl,0,0,1,67.71261482,48521.86823,1,0,2,2
1466,trat1,1,0,1,44.54546542,43520.32427,0,1,3,2
1467,trat1,1,0,0,50.28367279,49769.87071,0,0,2,2
1468,ctrl,0,0,1,43.21880755,52882.90862,0,1,5,5
1469,trat2,0,0,0,49.33286848,45693.01067,1,1,3,3
1470,trat2,0,0,0,41.23454406,40875.05087,1,1,4,3
1471,trat1,0,0,1,49.9303349,46888.84776,0,1,3,3
1472,ctrl,0,0,1,42.39183044,51592.06075,0,1,3,3
1473,trat1,0,0,0,65.58767367,44113.53574,1,1,1,3
1474,trat2,0,0,0,46.11965379,49158.89385,0,1,5,3
1475,trat2,0,0,0,58.70771367,40334.20136,0,1,3,3
1476,trat1,0,0,0,57.39099968,42582.46183,1,0,2,3
1477,trat2,1,1,0,34.16541579,58522.10249,0,1,3,4
1478,trat1,1,0,0,39.6310082,59292.09139,0,0,2,4
1479,trat1,0,0,0,53.95094206,35645.0438,0,0,2,3
1480,trat1,1,0,0,54.91133468,48394.03236,0,0,3,3
1481,trat1,0,0,1,34.72858428,55299.08888,1,1,2,3
1482,ctrl,1,1,0,64.91837852,30635.61448,1,1,2,2
1483,trat1,0,0,1,55.5561145,48997.99378,0,1,3,4
1484,trat1,1,1,0,40.37363759,65448.27656,0,0,3,3
1485,trat1,0,0,1,51.03664851,42785.93007,0,1,2,3
1486,ctrl,0,0,0,52.02836806,42155.54826,0,0,2,5
1487,trat1,1,1,1,41.95111854,65448.48716,0,1,3,2
1488,trat2,0,0,0,52.36623591,64548.07627,0,0,3,2
1489,trat2,1,1,0,38.53217279,70602.828,1,1,2,2
1490,trat1,1,1,0,70,63230.54556,1,1,3,2
1491,ctrl,0,0,0,47.21766032,51639.06667,0,1,2,3
1492,ctrl,0,0,1,70,39828.17681,1,0,3,3
1493,trat1,1,0,1,47.73884635,48335.35716,0,0,1,2
1494,trat1,0,0,1,52.89046111,52482.17706,0,0,3,2
1495,ctrl,0,0,1,33.14258692,43400.50878,0,0,3,3
1496,trat1,1,1,0,50.99891162,59013.13997,0,1,3,2
1497,trat1,0,0,1,39.41796691,48099.88588,0,0,3,2
1498,ctrl,0,0,0,65.8835299,43641.08598,0,1,2,2
1499,trat2,1,1,0,35.03261875,59865.24718,1,0,5,3
1500,trat2,0,0,0,47.90940203,36355.08693,1,1,2,3
1501,trat1,1,1,1,56.61011275,54147.01422,1,1,1,2
1502,trat1,1,1,1,52.54430225,57074.971,1,1,3,2
1503,trat2,1,1,0,38.08457624,65936.72896,0,0,3,2
1504,ctrl,0,0,0,54.1534822,46162.44762,0,1,2,2
1505,trat1,0,0,1,45.28237386,50864.48701,1,0,1,2
1506,trat2,1,1,0,36.88211337,67832.62714,1,1,3,4
1507,trat2,0,0,0,47.08810887,44202.7585,1,0,2,3
1508,trat2,0,0,1,52.49840314,56941.29115,1,0,4,3
1509,trat2,0,0,1,59.20401874,36964.85875,1,1,2,2
1510,trat2,0,0,0,56.33945641,46148.34642,0,0,2,4
1511,trat2,0,0,1,32.30235814,47931.11942,1,1,3,4
1512,trat1,0,0,0,41.07281766,48630.47142,0,1,2,2
1513,trat1,1,0,0,35.38056746,48574.94324,0,1,3,2
1514,ctrl,0,0,0,51.86410723,41452.90081,0,0,2,5
1515,trat2,1,1,0,42.47707174,59294.33741,1,1,3,1
1516,trat2,0,0,0,52.95013118,32139.98217,1,0,5,2
1517,ctrl,0,0,1,49.56696558,39973.85183,1,1,2,2
1518,trat2,1,1,1,43.25429686,63264.19228,1,0,3,4
1519,trat2,1,0,1,50.23578043,42788.5945,0,1,3,3
1520,ctrl,0,0,1,35.94052699,45748.47092,1,0,2,2
1521,trat1,0,0,0,44.05978594,47422.52972,1,1,2,4
1522,ctrl,0,0,0,55.24356142,48891.59186,1,0,1,3
1523,trat1,1,0,1,53.17616123,44769.01981,1,0,3,2
1524,trat2,1,0,1,53.87578705,44773.10455,0,0,2,3
1525,trat1,0,0,1,49.11883403,44421.30068,1,0,2,3
1526,ctrl,1,0,0,54.75931894,32667.40701,1,1,2,1
1527,ctrl,0,0,1,49.86556649,43514.29499,0,0,5,5
1528,trat2,1,0,0,62.97502006,46759.77086,1,1,3,3
1529,trat2,1,1,1,43.68782304,71882.46051,0,1,5,3
1530,ctrl,0,0,0,49.25448035,43639.11655,0,0,2,3
1531,trat1,1,0,0,56.38613317,43214.61913,1,1,5,2
1532,trat1,0,0,1,43.47835304,36903.79322,0,1,2,2
1533,trat1,1,1,0,55.27998524,61636.80549,0,0,3,2
1534,trat2,0,0,1,45.24878272,42111.02506,1,0,2,2
1535,trat2,1,1,0,38.87208259,62105.06127,1,0,3,2
1536,ctrl,0,0,0,59.22306523,42788.99415,1,0,3,3
1537,trat2,0,0,0,44.99581848,58169.07678,1,0,3,3
1538,ctrl,0,0,1,44.06550285,37952.75876,1,1,3,3
1539,trat1,1,0,0,42.18130947,52195.48611,0,1,3,3
1540,trat2,1,0,1,46.15863621,41016.10535,0,0,2,3
1541,ctrl,0,0,0,53.65372243,51593.44947,1,0,2,1
1542,trat1,0,0,0,48.89530737,26536.93784,1,0,2,3
1543,ctrl,0,0,1,63.76338058,38269.63957,0,0,3,4
1544,trat2,1,1,1,43.85506583,72180.68031,1,0,3,3
1545,trat1,1,0,1,37.90558824,50292.15293,0,0,3,3
1546,ctrl,1,0,1,45.2578011,46978.69918,1,0,2,2
1547,ctrl,0,0,0,47.98027618,46404.75409,0,0,1,2
1548,trat2,1,0,1,58.60263901,45248.45901,1,0,2,3
1549,trat2,1,0,1,70,45177.42876,1,1,2,3
1550,trat1,1,0,0,28.20026542,42238.48798,0,1,2,3
1551,trat1,1,1,0,49.63396128,62960.23176,0,0,3,2
1552,ctrl,1,0,1,48.85010768,45199.43111,0,1,4,3
1553,trat2,0,0,0,63.79559973,40520.97265,0,1,2,2
1554,trat2,0,0,0,53.25037114,54740.66227,1,0,2,2
1555,trat2,1,1,0,23.67106737,68887.86344,1,0,2,3
1556,ctrl,1,0,0,60.96487357,41233.47054,0,0,3,2
1557,trat1,1,1,1,57.71967139,54114.67801,1,0,5,3
1558,ctrl,0,0,1,52.74377095,51402.40118,1,1,2,5
1559,trat2,0,0,0,41.21208532,42146.98484,0,1,4,3
1560,trat1,1,1,1,49.95839519,56347.24353,1,1,3,2
1561,trat1,1,0,1,51.67691322,34999.00005,0,0,5,2
1562,ctrl,0,0,1,70,56049.32004,1,1,1,2
1563,trat1,1,0,0,54.14369602,51312.9973,0,1,1,3
1564,ctrl,1,0,0,43.74984309,41037.29261,0,0,3,2
1565,trat2,1,1,1,30.91604955,61241.52354,0,1,3,2
1566,ctrl,1,1,0,45.92504097,27587.79102,0,1,2,2
1567,ctrl,0,0,1,48.44635877,44227.83815,0,1,2,3
1568,trat1,0,0,0,52.80369963,42284.08317,1,1,3,2
1569,ctrl,0,0,0,33.30215965,37186.23709,1,1,3,2
1570,trat1,0,0,0,45.68871396,35585.19909,0,0,3,3
1571,ctrl,0,0,0,47.30370429,46305.43912,1,1,2,3
1572,ctrl,1,1,1,53.40651656,28127.17035,0,0,2,2
1573,trat1,0,0,0,33.13671554,50660.28185,1,0,3,3
1574,trat2,1,1,1,18,68459.4884,1,0,3,5
1575,ctrl,0,0,1,38.72235522,44446.7568,1,1,2,2
1576,trat1,1,0,0,39.45610777,48164.98073,0,0,3,2
1577,ctrl,0,0,0,49.46395488,47107.02392,1,0,3,2
1578,trat2,1,1,0,28.08964603,73730.95657,0,1,3,3
1579,ctrl,0,0,0,55.73902468,54457.57972,0,0,5,2
1580,trat2,1,0,0,49.31046685,24224.42673,0,1,2,2
1581,trat2,1,0,1,44.07661066,38033.84047,0,1,2,4
1582,ctrl,0,0,1,62.95228886,49864.30307,0,0,3,3
1583,ctrl,0,0,0,40.46387608,60946.24902,0,1,3,3
1584,ctrl,0,0,0,40.44891261,39147.50604,0,0,3,2
1585,trat1,1,1,1,70,60243.68198,1,0,3,2
1586,trat2,1,0,0,55.09480243,55758.96032,0,1,5,3
1587,trat2,1,1,0,29.4313861,61582.74402,0,1,3,3
1588,trat2,0,0,0,46.29603836,49224.55115,1,1,2,2
1589,trat2,0,0,1,52.11748996,54640.43676,0,1,2,2
1590,trat2,0,0,1,67.20918265,43462.72333,0,1,3,5
1591,trat1,1,1,0,37.29288774,66901.62004,1,1,3,4
1592,trat1,1,0,0,54.77722815,31512.86204,0,0,3,2
1593,trat2,1,1,0,25.86698,62745.94532,0,1,3,2
1594,trat2,1,1,0,60.64945987,63926.85558,0,1,3,3
1595,ctrl,0,0,0,57.94258261,53535.14538,1,1,2,3
1596,ctrl,0,0,0,42.17316851,48525.77115,0,1,3,5
1597,trat2,1,0,0,58.16064502,53376.22123,1,1,3,3
1598,ctrl,0,0,1,33.21776942,43168.34512,0,1,2,2
1599,trat1,1,0,1,42.79994171,43681.33823,0,0,3,2
1600,ctrl,0,0,1,54.94562018,52585.29688,1,1,2,2
1601,trat2,1,1,0,18,60353.07781,0,1,2,2
1602,ctrl,0,0,0,70,38367.43558,0,0,3,3
1603,ctrl,0,0,1,68.38648104,56547.60452,1,0,3,3
1604,trat1,1,1,0,30.01368329,61206.26849,1,0,5,2
1605,trat1,0,0,0,65.07843561,46810.27369,1,0,3,3
1606,ctrl,0,0,1,48.80875268,64684.78049,1,0,5,1
1607,trat1,0,0,1,41.20097637,54146.57892,1,0,3,3
1608,ctrl,0,0,0,44.89176734,29426.26731,0,1,2,2
1609,trat2,1,1,0,43.77194998,61959.76146,1,0,3,2
1610,trat2,0,0,1,56.18317895,46304.93722,1,1,4,2
1611,trat2,0,0,1,42.95172067,44395.26466,1,1,2,5
1612,trat1,1,1,0,47.46783899,57829.14975,0,0,2,4
1613,trat2,1,1,0,26.07025921,58107.21682,1,1,4,2
1614,trat1,0,0,1,50.3526734,45073.54476,0,0,3,2
1615,trat1,0,0,0,69.76398485,44791.53478,1,1,2,3
1616,trat2,1,1,0,26.53717295,67834.79293,1,0,3,1
1617,trat2,1,0,0,46.05214043,49286.81002,0,0,3,5
1618,trat2,1,1,0,46.50254768,62385.44165,1,1,3,2
1619,trat2,0,0,1,41.73725395,43977.7509,0,1,5,3
1620,ctrl,0,0,0,31.3839522,46630.05049,1,0,3,2
1621,ctrl,1,0,1,48.10353841,42848.85958,0,0,2,3
1622,ctrl,0,0,1,60.99589703,31957.02935,0,1,2,3
1623,ctrl,1,1,1,36.82706173,31057.92654,0,1,1,3
1624,trat1,1,0,1,47.53640135,41874.70326,0,1,5,2
1625,trat2,0,0,1,44.62089617,40888.45866,0,1,2,3
1626,trat1,1,1,1,50.83272454,56623.74362,0,1,3,3
1627,trat2,0,0,1,48.60085103,47406.76139,0,0,3,3
1628,ctrl,0,0,1,46.09220877,36603.8573,0,1,3,3
1629,trat2,1,1,1,39.23541005,67753.28083,1,0,3,2
1630,trat1,1,1,0,46.38266307,70273.44875,0,1,3,4
1631,trat1,1,1,1,61.39061256,67501.33712,1,0,5,3
1632,trat2,1,1,0,38.24973629,65661.27847,1,0,3,2
1633,trat2,0,0,1,52.1370042,42790.38418,1,0,2,1
1634,trat2,0,0,0,44.21271264,40505.3169,1,1,3,3
1635,trat1,1,0,0,39.54553636,46953.84504,1,1,2,3
1636,trat1,0,0,1,70,38512.84392,1,1,2,3
1637,ctrl,0,0,1,39.65781998,49734.08904,1,0,3,2
1638,ctrl,0,0,1,43.51253301,47366.5078,0,1,3,2
1639,ctrl,0,0,0,56.20798505,32064.10298,0,0,3,2
1640,trat1,1,1,0,48.1041776,56071.30418,0,0,3,4
1641,ctrl,0,0,1,50.32625289,51335.95934,1,0,2,4
1642,trat1,0,0,1,54.68126416,44752.63813,0,1,3,3
1643,trat1,1,0,0,54.94139322,51015.28626,1,0,3,3
1644,trat1,0,0,1,57.24443674,50923.28048,1,1,3,3
1645,trat2,1,0,0,44.256886,54234.41308,0,1,3,4
1646,trat1,1,1,1,47.36854751,55914.08873,1,0,3,5
1647,trat1,0,0,1,36.59486035,42885.4163,1,0,3,2
1648,trat1,0,0,1,58.96504966,39438.81309,1,1,3,3
1649,trat2,1,0,0,44.77768762,27571.14747,1,1,1,3
1650,ctrl,0,0,1,54.14856475,53458.93226,0,1,1,3
1651,ctrl,1,1,0,59.09330705,27088.16026,1,1,2,2
1652,trat1,1,0,1,46.04395208,38286.74622,1,1,3,1
1653,trat2,0,0,0,46.78927326,37472.50871,1,1,1,3
1654,trat2,0,0,0,35.08032137,38623.98672,0,1,3,3
1655,ctrl,1,0,0,48.17301307,42364.02596,1,1,2,3
1656,trat2,1,1,0,41.41051172,73814.50311,1,0,3,3
1657,ctrl,0,0,0,44.30745527,49747.28391,0,0,5,3
1658,trat1,0,0,1,48.60967685,53784.96135,0,1,5,3
1659,ctrl,0,0,0,60.47990404,39249.51873,1,1,5,2
1660,trat1,0,0,1,41.39356731,59447.88374,1,1,2,3
1661,trat1,0,0,0,50.16668158,49206.70101,1,1,2,4
1662,ctrl,0,0,0,36.29133235,43686.25923,1,0,1,4
1663,ctrl,1,0,1,55.07572935,48778.37437,0,1,2,3
1664,trat2,1,1,0,36.55612499,63924.08191,0,1,3,4
1665,trat1,0,0,1,49.14629165,46997.58408,1,0,1,3
1666,trat2,1,0,0,59.21604105,44721.6609,1,1,3,3
1667,trat1,0,0,0,50.34155479,40575.55891,0,0,2,3
1668,trat2,0,0,1,32.03639186,47085.16901,1,0,3,1
1669,trat2,0,0,0,53.67297089,36314.62795,0,1,2,1
1670,ctrl,0,0,1,46.40453515,44505.31641,1,1,3,3
1671,trat2,1,1,0,25.43788812,67362.15327,1,1,2,3
1672,trat2,0,0,0,35.33868441,56166.6636,0,1,3,3
1673,ctrl,1,0,1,49.38464403,41506.37785,1,1,2,2
1674,trat1,1,1,1,56.80296202,63228.10386,1,0,3,3
1675,ctrl,0,0,1,69.09051122,40652.27445,1,1,2,3
1676,trat2,1,0,0,58.73489043,39448.43565,0,1,4,3
1677,trat2,0,0,1,59.47798486,51124.64054,0,1,4,2
1678,trat2,0,0,0,57.43537154,39654.88099,0,1,3,2
1679,trat2,1,1,0,62.81487366,68527.47523,1,0,4,2
1680,ctrl,0,0,0,55.84090239,51816.41258,0,0,2,3
1681,ctrl,0,0,0,55.17890438,44317.40782,0,1,2,2
1682,trat2,0,0,0,36.7323481,50177.45103,1,1,1,2
1683,trat1,0,0,1,51.02983931,37084.29542,1,0,5,2
1684,ctrl,1,0,0,50.08224294,40363.50043,1,0,1,4
1685,ctrl,1,0,0,64.93575847,37438.02948,1,0,2,2
1686,ctrl,0,0,0,46.95944088,29918.80875,0,0,3,3
1687,trat2,0,0,0,55.01964476,41609.23604,0,0,3,2
1688,trat2,1,1,0,25.00126734,64229.81363,1,0,3,3
1689,trat1,0,0,0,60.36510365,44663.73409,0,0,5,2
1690,trat1,1,1,0,53.07773766,54689.58286,0,0,3,2
1691,trat2,1,1,0,48.87681541,62589.27465,1,0,3,1
1692,ctrl,1,0,1,58.89884506,48795.45303,0,0,2,3
1693,ctrl,1,1,0,67.96519223,31649.83702,0,1,2,3
1694,trat1,1,1,0,62.52293842,59917.66319,0,0,3,4
1695,trat1,1,0,0,53.12488696,40427.59861,0,1,3,3
1696,trat1,1,1,0,38.00698577,59696.47167,0,1,3,3
1697,trat1,1,0,0,43.24007368,34951.03757,1,0,2,4
1698,trat2,1,1,0,42.9966512,68003.75139,1,1,3,5
1699,trat2,0,0,1,49.45318154,54402.91865,0,0,2,4
1700,ctrl,0,0,0,55.51178967,48495.99369,0,0,5,2
1701,trat1,1,0,1,56.28203492,48122.55537,1,1,2,3
1702,ctrl,0,0,0,48.64481923,44293.32993,0,0,2,4
1703,trat2,0,0,1,56.95714088,49630.92678,1,0,5,3
1704,trat1,0,0,1,59.53062316,42556.76892,0,1,3,5
1705,trat1,1,1,0,43.99665604,58141.90878,0,0,3,2
1706,trat1,1,1,0,50.19342701,63005.85699,0,0,3,2
1707,ctrl,0,0,0,36.17703022,42737.38368,0,0,3,3
1708,trat2,1,1,0,19.21825415,59616.55336,1,0,2,2
1709,trat1,1,0,0,54.1529751,50484.57831,1,1,3,4
1710,trat2,1,1,0,30.81203541,58272.15716,0,0,3,5
1711,ctrl,0,0,0,57.92486027,36886.67221,1,0,2,2
1712,ctrl,0,0,1,43.11696383,50592.47134,1,0,2,2
1713,ctrl,0,0,1,62.96604384,44697.87911,0,0,3,5
1714,trat1,0,0,0,51.47538063,63289.09878,0,0,3,2
1715,trat2,0,0,0,60.67223601,44878.37857,0,1,3,3
1716,trat1,0,0,0,42.28535012,40820.59344,1,0,3,3
1717,trat2,1,1,0,18.25373797,74626.007,0,0,3,3
1718,trat2,1,1,0,40.74728805,72156.80532,1,1,3,4
1719,trat1,0,0,1,34.12742573,52247.26857,1,1,2,2
1720,ctrl,0,0,0,44.01679248,40116.52251,1,1,3,2
1721,trat1,1,1,1,45.25215677,67717.77773,1,1,3,4
1722,trat2,0,0,0,43.46584138,51198.89235,1,0,3,3
1723,trat2,1,1,0,48.2244064,64221.5119,1,0,2,2
1724,ctrl,0,0,1,50.45428378,50516.7407,1,0,2,3
1725,ctrl,0,0,1,60.25519759,53214.73118,1,1,3,2
1726,trat1,0,0,0,68.69742468,56924.62874,0,0,4,2
1727,ctrl,1,1,1,64.60394576,32239.31632,0,0,2,3
1728,trat2,1,1,0,35.84693427,59070.88624,1,1,3,3
1729,trat2,0,0,1,45.38100087,52410.31198,0,0,2,2
1730,ctrl,0,0,0,49.41495893,48297.83123,1,1,5,3
1731,trat1,1,0,1,47.71098373,56491.86754,0,1,3,5
1732,trat2,1,1,0,18,67489.85801,1,1,3,3
1733,ctrl,0,0,1,60.32725824,50734.6389,0,1,1,3
1734,trat1,1,1,1,54.53654355,56645.94879,1,0,3,2
1735,trat1,0,0,0,67.13858707,36286.24776,1,0,3,2
1736,trat2,1,1,0,40.36488795,69501.83674,0,0,3,2
1737,ctrl,0,0,1,47.75361346,57299.32596,1,1,3,2
1738,trat1,1,1,0,48.62148913,63408.6758,1,0,3,2
1739,trat1,1,0,0,45.61649297,43974.44172,1,0,3,3
1740,trat1,1,0,0,30.9953981,47301.27847,1,1,3,4
1741,ctrl,1,0,0,70,38482.73008,1,0,3,4
1742,trat1,0,0,0,31.20065427,37613.62425,1,0,2,2
1743,trat2,1,0,1,44.93673417,31095.6852,0,1,3,2
1744,ctrl,0,0,0,43.80756933,48939.63298,0,1,4,3
1745,ctrl,0,0,0,19.61203833,41115.73166,0,0,2,2
1746,ctrl,1,0,1,35.70935205,55368.88763,0,1,5,2
1747,trat1,0,0,1,48.17324815,47884.71387,0,0,3,3
1748,trat1,1,0,1,50.82855837,46779.55035,1,0,2,4
1749,trat1,0,0,0,18,45374.30877,1,0,2,2
1750,trat2,1,1,0,31.35277343,64542.08363,1,0,5,3
1751,trat1,1,0,0,58.5935203,54108.24332,1,0,3,2
1752,trat1,1,0,1,34.86563483,48229.06458,0,0,3,2
1753,trat1,1,1,1,41.04591458,64346.92363,1,1,3,4
1754,trat2,1,1,1,21.09792556,68970.54449,1,0,1,4
1755,trat1,1,1,0,44.0835884,69135.66306,1,0,3,3
1756,trat2,1,0,0,51.4558878,43284.54678,0,0,3,3
1757,trat1,0,0,1,42.89088538,42352.70824,0,0,2,3
1758,trat2,0,0,0,57.86684776,33121.93494,1,1,3,2
1759,trat2,1,1,0,44.29054698,67019.1209,1,1,3,3
1760,trat1,0,0,1,54.62401501,48329.52355,1,1,3,2
1761,trat1,0,0,1,37.15422413,38938.59345,1,1,3,2
1762,ctrl,0,0,0,41.60101509,47864.74332,0,0,2,2
1763,ctrl,1,0,1,30.82452064,35732.94402,1,1,2,2
1764,trat2,0,0,1,46.23511796,53363.309,0,0,3,2
1765,trat2,0,0,0,58.3895303,43067.28663,1,0,3,3
1766,trat1,0,0,0,44.76122331,41887.32901,0,1,3,1
1767,trat1,1,0,0,47.85035967,41318.32368,1,0,3,2
1768,trat2,0,0,1,38.7939696,32859.9964,1,0,3,3
1769,trat1,1,1,0,35.22707281,66696.56357,0,0,3,2
1770,trat1,0,0,0,46.95575815,44266.76078,0,0,2,4
1771,trat1,0,0,0,43.46097521,59517.66474,0,0,2,3
1772,trat2,0,0,1,38.94791111,37830.67722,1,1,3,3
1773,ctrl,1,0,0,50.63725676,47718.51205,1,0,3,2
1774,trat2,1,1,0,29.20278959,72516.28948,0,1,5,2
1775,ctrl,0,0,0,28.6290982,35842.77782,0,1,1,2
1776,trat2,1,1,1,41.67286295,58764.85056,0,0,3,2
1777,ctrl,0,0,0,40.98686728,45850.06803,0,1,5,3
1778,ctrl,0,0,0,57.71119719,48987.3444,1,1,2,4
1779,trat2,1,1,0,37.07213925,70170.2213,1,1,3,2
1780,trat2,1,1,1,39.62678825,72915.13554,0,0,3,2
1781,ctrl,0,0,0,49.82061162,44863.83582,1,1,3,2
1782,ctrl,0,0,1,64.11569568,47169.46416,0,0,2,2
1783,trat1,0,0,0,55.1845167,56882.11703,1,1,3,3
1784,trat2,1,1,0,40.45330498,68748.25932,1,1,3,5
1785,ctrl,1,1,1,39.37663403,31665.69399,0,0,1,3
1786,ctrl,0,0,0,51.89620438,48070.17548,0,0,5,2
1787,trat1,1,0,0,51.47607339,43684.61999,1,0,2,3
1788,trat2,1,1,0,31.99227223,74329.75907,1,1,5,5
1789,trat1,0,0,0,64.3894274,45748.4519,1,1,4,3
1790,trat1,0,0,0,49.39801653,36085.91906,1,1,3,2
1791,ctrl,0,0,0,57.58650041,53059.69924,0,0,3,2
1792,ctrl,1,0,1,51.52956884,39081.07845,1,0,2,3
1793,trat2,1,1,0,28.25649304,65611.19346,0,1,3,2
1794,trat1,1,1,1,46.83286868,60484.90776,0,1,3,3
1795,trat2,1,1,1,27.2503626,66439.75038,1,1,3,3
1796,ctrl,0,0,1,60.92361522,60413.25475,1,0,2,3
1797,trat2,0,0,1,37.97005963,36406.35641,0,1,2,4
1798,trat1,1,1,1,35.19383434,63323.56441,1,0,3,3
1799,trat2,1,0,0,44.44351349,55617.52034,0,1,3,2
1800,trat2,0,0,0,51.66954717,34824.97216,1,0,3,2
1801,ctrl,0,0,1,38.07910885,47882.15879,1,1,2,5
1802,trat1,0,0,1,36.80658804,42666.18871,1,0,3,3
1803,ctrl,0,0,0,45.98623258,45802.33405,1,1,2,5
1804,trat2,1,1,0,20.363281,67408.10464,0,0,3,3
1805,trat2,1,1,1,24.24409312,65595.51896,1,0,3,3
1806,ctrl,0,0,0,63.57375869,55061.13822,0,1,3,3
1807,trat1,1,0,0,66.97800883,37715.81895,1,0,2,2
1808,trat2,0,0,1,65.96829714,47730.04726,0,0,2,3
1809,trat1,1,1,0,40.91164165,54358.53551,0,1,3,3
1810,trat2,0,0,0,49.13687677,42343.54649,1,1,2,3
1811,ctrl,0,0,1,54.06699513,32446.49218,0,0,5,5
1812,trat2,0,0,1,49.8318904,37347.0865,0,1,2,3
1813,trat1,1,0,0,60.92677143,40246.5844,0,1,5,3
1814,trat1,1,1,1,62.778089,59584.49212,1,1,2,3
1815,trat2,1,1,0,47.15478439,66773.41276,1,1,2,2
1816,trat2,0,0,1,60.78782637,46123.48604,1,0,3,2
1817,trat2,1,1,0,20.72844343,72085.99749,0,0,2,3
1818,trat2,1,1,0,39.19919137,71577.67628,0,0,2,3
1819,trat2,1,1,0,27.33259509,67303.94572,0,1,5,3
1820,ctrl,0,0,0,37.10963842,31255.77697,1,0,3,3
1821,trat1,0,0,0,54.14732846,39170.51858,1,1,1,2
1822,trat2,0,0,0,43.30461535,41448.97917,1,1,2,3
1823,ctrl,0,0,0,42.82167263,43593.53233,0,0,5,3
1824,trat1,0,0,1,48.01144609,44768.42578,0,1,3,4
1825,trat2,0,0,0,58.02079539,36068.94347,0,1,3,3
1826,trat1,1,0,1,58.88756851,47751.18978,1,0,1,4
1827,ctrl,1,0,1,59.88296168,46319.21709,0,0,4,3
1828,trat1,1,1,1,39.30553837,55220.67608,1,0,3,2
1829,trat1,1,0,1,60.15969009,42652.2698,0,0,4,2
1830,trat1,1,0,0,46.51555825,53707.19145,1,0,3,3
